user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,explanation_short,explanation_long
252,Tenant_252,3,48,Tenant_048,82.86,"High compatibility driven by Sleep schedule, Privacy need and Sociability.","Tenant_252 matches well with Tenant_048 (score 82.86%). The strongest alignment is in Sleep schedule, Privacy need and Sociability, where their behavioural preferences are closely aligned."
252,Tenant_252,4,91,Tenant_091,82.62,"High compatibility driven by Sleep schedule, Routine structure and Sociability.","Tenant_252 matches well with Tenant_091 (score 82.62%). The strongest alignment is in Sleep schedule, Routine structure and Sociability, where their behavioural preferences are closely aligned."
252,Tenant_252,5,294,Tenant_294,81.43,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_252 matches well with Tenant_294 (score 81.43%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
253,Tenant_253,1,52,Tenant_052,87.62,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_253 matches well with Tenant_052 (score 87.62%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
253,Tenant_253,2,17,Tenant_017,84.76,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_253 matches well with Tenant_017 (score 84.76%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
253,Tenant_253,3,252,Tenant_252,83.81,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_253 matches well with Tenant_252 (score 83.81%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
253,Tenant_253,4,29,Tenant_029,81.9,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_253 matches well with Tenant_029 (score 81.9%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
253,Tenant_253,5,20,Tenant_020,81.67,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_253 matches well with Tenant_020 (score 81.67%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
254,Tenant_254,1,96,Tenant_096,88.81,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_254 matches well with Tenant_096 (score 88.81%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
254,Tenant_254,2,50,Tenant_050,85.71,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_254 matches well with Tenant_050 (score 85.71%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
254,Tenant_254,3,229,Tenant_229,81.9,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_254 matches well with Tenant_229 (score 81.9%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
254,Tenant_254,4,275,Tenant_275,81.43,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_254 matches well with Tenant_275 (score 81.43%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
254,Tenant_254,5,296,Tenant_296,81.19,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_254 matches well with Tenant_296 (score 81.19%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
255,Tenant_255,1,39,Tenant_039,85.71,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_255 matches well with Tenant_039 (score 85.71%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
255,Tenant_255,2,188,Tenant_188,82.38,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_255 matches well with Tenant_188 (score 82.38%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
255,Tenant_255,3,152,Tenant_152,80.24,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_255 matches well with Tenant_152 (score 80.24%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
255,Tenant_255,4,1,Tenant_001,78.81,"High compatibility driven by Noise tolerance, Privacy need and Sleep schedule.","Tenant_255 matches well with Tenant_001 (score 78.81%). The strongest alignment is in Noise tolerance, Privacy need and Sleep schedule, where their behavioural preferences are closely aligned."
255,Tenant_255,5,184,Tenant_184,78.33,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_255 matches well with Tenant_184 (score 78.33%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
256,Tenant_256,1,139,Tenant_139,84.52,"High compatibility driven by Sleep schedule, Guest tolerance and Cleanliness.","Tenant_256 matches well with Tenant_139 (score 84.52%). The strongest alignment is in Sleep schedule, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
256,Tenant_256,2,246,Tenant_246,84.05,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_256 matches well with Tenant_246 (score 84.05%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
256,Tenant_256,3,211,Tenant_211,80.71,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_256 matches well with Tenant_211 (score 80.71%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
256,Tenant_256,4,260,Tenant_260,79.05,"High compatibility driven by Sociability, Cleanliness and Noise tolerance.","Tenant_256 matches well with Tenant_260 (score 79.05%). The strongest alignment is in Sociability, Cleanliness and Noise tolerance, where their behavioural preferences are closely aligned."
256,Tenant_256,5,27,Tenant_027,77.86,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_256 matches well with Tenant_027 (score 77.86%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
257,Tenant_257,1,162,Tenant_162,92.38,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_257 matches well with Tenant_162 (score 92.38%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
257,Tenant_257,2,98,Tenant_098,86.67,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_257 matches well with Tenant_098 (score 86.67%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
257,Tenant_257,3,251,Tenant_251,86.43,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_257 matches well with Tenant_251 (score 86.43%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
257,Tenant_257,4,237,Tenant_237,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_257 matches well with Tenant_237 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
257,Tenant_257,5,156,Tenant_156,83.57,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_257 matches well with Tenant_156 (score 83.57%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
258,Tenant_258,1,2,Tenant_002,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_258 matches well with Tenant_002 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
258,Tenant_258,2,263,Tenant_263,81.67,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_258 matches well with Tenant_263 (score 81.67%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
258,Tenant_258,3,207,Tenant_207,79.76,"High compatibility driven by Cleanliness, Routine structure and Noise tolerance.","Tenant_258 matches well with Tenant_207 (score 79.76%). The strongest alignment is in Cleanliness, Routine structure and Noise tolerance, where their behavioural preferences are closely aligned."
258,Tenant_258,4,142,Tenant_142,78.1,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_258 matches well with Tenant_142 (score 78.1%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
258,Tenant_258,5,9,Tenant_009,77.86,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_258 matches well with Tenant_009 (score 77.86%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
259,Tenant_259,1,181,Tenant_181,83.1,"High compatibility driven by Noise tolerance, Privacy need and Sociability.","Tenant_259 matches well with Tenant_181 (score 83.1%). The strongest alignment is in Noise tolerance, Privacy need and Sociability, where their behavioural preferences are closely aligned."
259,Tenant_259,2,249,Tenant_249,81.43,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_259 matches well with Tenant_249 (score 81.43%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
259,Tenant_259,3,94,Tenant_094,80.95,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_259 matches well with Tenant_094 (score 80.95%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
